,Itemcode,Item Description,Brand,Pack-size,Vendor ID,Receive Date,PO Number,PO Line #,Ordered Quantity,Order UOM,Received Quantity,Rec. UOM,Weight (LB),Variance (Quantity),Estimate Inventory Cost,Actual Inventory Cost,Variance (Inventory Cost),Estimate Add-on Cost,Actual Add-on Cost,Variance (Add-on Cost),Price per Case ($)
2197,APPE274,Apple McIntosh ECO 125s,,,PFF,11/15/2017,5968,3,2,CS,2,CS,0.0,0.0,48.0,48.0,0.0,17.6,17.6,0.0,24.0
2198,APPE274,Apple McIntosh ECO 125s,,,PFF,11/29/2017,5997,4,3,CS,3,CS,0.0,0.0,72.0,72.0,0.0,16.59,16.59,0.0,24.0
2199,APPE274,Apple McIntosh ECO 125s,,,SUN,01/29/2018,6077,3,20,CS,20,CS,0.0,0.0,450.0,450.0,0.0,77.84,77.84,0.0,22.5
2200,APPE274,Apple McIntosh ECO 125s,,,SUN,02/05/2018,6086,2,4,CS,4,CS,0.0,0.0,90.0,90.0,0.0,27.0,27.0,0.0,22.5
2201,APPE274,Apple McIntosh ECO 125s,,,SUN,02/12/2018,6100,3,15,CS,15,CS,0.0,0.0,360.0,360.0,0.0,68.97,68.97,0.0,24.0
2202,APPE274,Apple McIntosh ECO 125s,,,SUN,02/19/2018,6108,3,5,CS,5,CS,0.0,0.0,120.0,120.0,0.0,35.0,35.0,0.0,24.0
2203,APPE274,Apple McIntosh ECO 125s,,,SUN,02/26/2018,6115,4,1,CS,1,CS,0.0,0.0,24.0,24.0,0.0,5.87,5.87,0.0,24.0
2204,APPE274,Apple McIntosh ECO 125s,,,SUN,03/05/2018,6124,4,2,CS,2,CS,0.0,0.0,48.0,48.0,0.0,15.99,15.99,0.0,24.0
2205,APPE274,Apple McIntosh ECO 125s,,,LYM,10/24/2018,6936,6,2,CS,2,CS,0.0,0.0,48.0,48.0,0.0,11.39,4.46,-60.84,24.0
2375,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/14/2015,2850,2,4,CS,4,CS,0.0,0.0,100.0,100.0,0.0,42.22,42.22,0.0,25.0
2376,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/16/2015,2861,9,3,CS,3,CS,0.0,0.0,75.0,75.0,0.0,28.25,28.25,0.0,25.0
2377,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/19/2015,2892,8,3,CS,3,CS,0.0,0.0,75.0,75.0,0.0,37.32,37.32,0.0,25.0
2378,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,10/19/2015,2897,2,2,CS,2,CS,0.0,0.0,48.5,48.5,0.0,24.89,24.89,0.0,24.25
2379,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/21/2015,2910,12,9,CS,9,CS,0.0,0.0,225.0,225.0,0.0,77.57,77.57,0.0,25.0
2380,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/23/2015,2936,10,8,CS,8,CS,0.0,0.0,194.0,194.0,0.0,68.56,68.56,0.0,24.25
2381,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/26/2015,2951,9,8,CS,8,CS,0.0,0.0,200.0,200.0,0.0,75.8,75.8,0.0,25.0
2382,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/29/2015,2961,10,15,CS,15,CS,0.0,0.0,375.0,375.0,0.0,96.16,96.16,0.0,25.0
2383,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,11/05/2015,3004,14,14,CS,14,CS,0.0,0.0,339.5,339.5,0.0,91.0,91.0,0.0,24.25
2384,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,11/12/2015,3030,10,9,CS,9,CS,0.0,0.0,218.25,218.25,0.0,46.92,46.92,0.0,24.25
2385,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,11/19/2015,3047,7,2,CS,2,CS,0.0,0.0,48.5,48.5,0.0,11.97,11.97,0.0,24.25
2386,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,11/19/2015,3052,12,14,CS,14,CS,0.0,0.0,339.5,339.5,0.0,83.77,83.77,0.0,24.25
2387,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,11/25/2015,3077,1,84,CS,90,CS,0.0,7.14,2227.5,2227.5,0.0,0.0,0.0,0.0,24.75
2388,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,12/04/2015,3086,1,45,CS,45,CS,0.0,0.0,1113.75,1113.75,0.0,0.0,0.0,0.0,24.75
2389,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/18/2015,3128,1,60,CS,60,CS,0.0,0.0,1485.0,1485.0,0.0,0.0,0.0,0.0,24.75
2390,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,12/30/2015,3140,1,147,CS,147,CS,0.0,0.0,3638.25,3638.25,0.0,0.0,0.0,0.0,24.75
2391,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/07/2016,3154,1,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,0.0,0.0,0.0,24.75
2392,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/14/2016,3159,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
2393,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/21/2016,3166,1,252,CS,252,CS,0.0,0.0,6237.0,6237.0,0.0,0.0,0.0,0.0,24.75
2394,APPE32,Apple McIntosh ECO 80/88/100s,,,SUL,01/22/2016,3168,1,546,CS,546,CS,0.0,0.0,10565.1,10565.1,0.0,1924.0,1924.0,0.0,19.35
2395,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/28/2016,3177,1,252,CS,196,CS,0.0,-22.22,4851.0,4851.0,0.0,0.0,0.0,0.0,24.75
2396,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/04/2016,3184,1,252,CS,252,CS,0.0,0.0,6237.0,6237.0,0.0,0.0,0.0,0.0,24.75
2397,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/10/2016,3200,1,252,CS,252,CS,0.0,0.0,6237.0,6237.0,0.0,0.0,0.0,0.0,24.75
2398,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/21/2016,3220,1,252,CS,252,CS,0.0,0.0,6237.0,6237.0,0.0,0.0,0.0,0.0,24.75
2399,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/24/2016,3225,1,252,CS,252,CS,0.0,0.0,6237.0,6237.0,0.0,0.0,0.0,0.0,24.75
2400,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/03/2016,3227,1,168,CS,168,CS,0.0,0.0,4158.0,4158.0,0.0,0.0,0.0,0.0,24.75
2401,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,03/09/2016,3248,1,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,0.0,0.0,0.0,24.75
2402,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/10/2016,3249,1,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,0.0,0.0,0.0,24.75
2403,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/17/2016,3259,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
2404,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/24/2016,3265,1,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,0.0,0.0,0.0,24.75
2405,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/31/2016,3280,1,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,0.0,0.0,0.0,24.75
2406,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,04/10/2016,3303,1,71,CS,71,CS,0.0,0.0,1757.25,1757.25,0.0,0.0,0.0,0.0,24.75
2407,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,04/14/2016,3318,1,45,CS,45,CS,0.0,0.0,1113.75,1113.75,0.0,0.0,0.0,0.0,24.75
2408,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,04/21/2016,3341,1,168,CS,105,CS,0.0,-37.5,2598.75,2598.75,0.0,0.0,0.0,0.0,24.75
2409,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,04/28/2016,3346,1,84,CS,84,CS,0.0,0.0,2079.0,2079.0,0.0,0.0,0.0,0.0,24.75
2410,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/05/2016,3361,1,126,CS,126,CS,0.0,0.0,3118.5,3118.5,0.0,0.0,0.0,0.0,24.75
2411,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/12/2016,3381,1,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,0.0,0.0,0.0,24.75
2412,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/17/2016,3399,1,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,0.0,0.0,0.0,24.75
2413,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/19/2016,3398,3,12,CS,12,CS,0.0,0.0,297.0,297.0,0.0,15.0,15.0,0.0,24.75
2414,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/26/2016,3424,3,6,CS,6,CS,0.0,0.0,148.5,148.5,0.0,5.25,5.25,0.0,24.75
2415,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/26/2016,3426,1,42,CS,42,CS,0.0,0.0,1039.5,1039.5,0.0,0.0,0.0,0.0,24.75
2416,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,05/27/2016,3427,1,27,CS,27,CS,0.0,0.0,668.25,668.25,0.0,0.0,0.0,0.0,24.75
2417,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,06/02/2016,3443,2,15,CS,15,CS,0.0,0.0,371.25,371.25,0.0,0.0,0.0,0.0,24.75
2418,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,06/09/2016,3446,1,126,CS,126,CS,0.0,0.0,2961.0,2961.0,0.0,157.5,157.5,0.0,23.5
2419,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,06/15/2016,3490,1,12,CS,12,CS,0.0,0.0,297.0,297.0,0.0,7.2,7.2,0.0,24.75
2420,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,06/16/2016,3486,1,126,CS,126,CS,0.0,0.0,2961.0,2961.0,0.0,157.5,157.5,0.0,23.5
2421,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,06/22/2016,3539,3,15,CS,15,CS,0.0,0.0,371.25,371.25,0.0,10.72,10.72,0.0,24.75
2422,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,06/23/2016,3514,1,84,CS,75,CS,0.0,-10.71,1856.25,1856.25,0.0,0.0,0.0,0.0,24.75
2423,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,06/23/2016,3515,1,42,CS,42,CS,0.0,0.0,987.0,987.0,0.0,52.5,52.5,0.0,23.5
2424,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,06/29/2016,3552,1,210,CS,210,CS,0.0,0.0,4935.0,4935.0,0.0,262.5,262.5,0.0,23.5
2425,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,07/07/2016,3585,1,210,CS,210,CS,0.0,0.0,4935.0,4935.0,0.0,262.5,262.5,0.0,23.5
2426,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,07/14/2016,3596,1,210,CS,210,CS,0.0,0.0,4935.0,4935.0,0.0,262.5,262.5,0.0,23.5
2427,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,07/21/2016,3654,1,126,CS,126,CS,0.0,0.0,3055.5,3055.5,0.0,157.5,157.5,0.0,24.25
2428,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,07/28/2016,3696,1,168,CS,168,CS,0.0,0.0,4074.0,4074.0,0.0,210.0,210.0,0.0,24.25
2429,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,08/04/2016,3721,1,210,CS,210,CS,0.0,0.0,4935.0,4935.0,0.0,262.5,262.5,0.0,23.5
2430,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,08/11/2016,3776,1,210,CS,210,CS,0.0,0.0,5197.5,5197.5,0.0,262.5,262.5,0.0,24.75
2431,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,08/18/2016,3840,1,210,CS,210,CS,0.0,0.0,4935.0,4935.0,0.0,262.5,262.5,0.0,23.5
2432,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,09/22/2016,4188,2,168,CS,152,CS,0.0,-9.52,4180.0,4180.0,0.0,0.0,0.0,0.0,27.5
2434,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,09/29/2016,4200,2,42,CS,42,CS,0.0,0.0,1155.0,1155.0,0.0,0.0,0.0,0.0,27.5
2435,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,10/05/2016,4276,2,336,CS,336,CS,0.0,0.0,9240.0,9240.0,0.0,0.0,0.0,0.0,27.5
2436,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,10/13/2016,4336,3,84,CS,84,CS,0.0,0.0,2310.0,2310.0,0.0,53.4,53.4,0.0,27.5
2437,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,10/19/2016,4364,4,84,CS,84,CS,0.0,0.0,2310.0,2310.0,0.0,0.0,0.0,0.0,27.5
2438,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,10/19/2016,4374,8,3,CS,3,CS,0.0,0.0,79.5,79.5,0.0,1.12,1.12,0.0,26.5
2439,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,10/25/2016,4411,1,126,CS,126,CS,0.0,0.0,3465.0,3465.0,0.0,0.0,0.0,0.0,27.5
2440,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,11/10/2016,4500,1,168,CS,168,CS,0.0,0.0,4872.0,4872.0,0.0,0.0,0.0,0.0,29.0
2441,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,11/25/2016,4540,1,210,CS,210,CS,0.0,0.0,6090.0,6090.0,0.0,0.0,0.0,0.0,29.0
2442,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,11/30/2016,4557,1,45,CS,45,CS,0.0,0.0,1305.0,1305.0,0.0,0.0,0.0,0.0,29.0
2443,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/01/2016,4558,2,168,CS,147,CS,0.0,-12.5,4263.0,4263.0,0.0,0.0,0.0,0.0,29.0
2444,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/08/2016,4567,1,84,CS,84,CS,0.0,0.0,2436.0,2436.0,0.0,0.0,0.0,0.0,29.0
2445,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/18/2016,4579,1,168,CS,168,CS,0.0,0.0,4872.0,4872.0,0.0,0.0,0.0,0.0,29.0
2446,APPE32,Apple McIntosh ECO 80/88/100s,,,ORB,12/20/2016,4582,1,210,CS,210,CS,0.0,0.0,6510.0,6510.0,0.0,0.0,0.0,0.0,31.0
2447,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/22/2016,4589,1,96,CS,96,CS,0.0,0.0,2976.0,2976.0,0.0,0.0,0.0,0.0,31.0
2448,APPE32,Apple McIntosh ECO 80/88/100s,,,ORB,12/22/2016,4590,1,168,CS,168,CS,0.0,0.0,5208.0,5208.0,0.0,0.0,0.0,0.0,31.0
2449,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/05/2017,4604,1,210,CS,210,CS,0.0,0.0,6510.0,6510.0,0.0,0.0,0.0,0.0,31.0
2450,APPE32,Apple McIntosh ECO 80/88/100s,,,ORB,01/10/2017,4605,1,294,CS,294,CS,0.0,0.0,9114.0,9114.0,0.0,0.0,0.0,0.0,31.0
2451,APPE32,Apple McIntosh ECO 80/88/100s,,,ORB,01/17/2017,4616,1,294,CS,294,CS,0.0,0.0,9114.0,9114.0,0.0,0.0,0.0,0.0,31.0
2452,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/19/2017,4617,1,126,CS,126,CS,0.0,0.0,3906.0,3906.0,0.0,0.0,0.0,0.0,31.0
2453,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/26/2017,4633,1,168,CS,168,CS,0.0,0.0,5208.0,5208.0,0.0,0.0,0.0,0.0,31.0
2454,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/02/2017,4646,1,42,CS,42,CS,0.0,0.0,1302.0,1302.0,0.0,0.0,0.0,0.0,31.0
2455,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,09/10/2017,5494,1,84,CS,35,CS,0.0,-58.33,1023.75,1023.75,0.0,0.0,0.0,0.0,29.25
2456,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,09/13/2017,5495,1,252,CS,252,CS,0.0,0.0,7371.0,7371.0,0.0,0.0,0.0,0.0,29.25
2457,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,09/15/2017,5552,3,8,CS,8,CS,0.0,0.0,228.0,228.0,0.0,54.33,54.33,0.0,28.5
2458,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,09/17/2017,5567,3,62,CS,62,CS,0.0,0.0,1767.0,1767.0,0.0,0.0,0.0,0.0,28.5
2459,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,09/17/2017,5587,1,84,CS,84,CS,0.0,0.0,2394.0,2394.0,0.0,0.0,0.0,0.0,28.5
2460,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,09/18/2017,5579,2,10,CS,10,CS,0.0,0.0,285.0,285.0,0.0,63.3,63.3,0.0,28.5
2461,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,09/20/2017,5604,3,7,CS,7,CS,0.0,0.0,199.5,199.5,0.0,57.4,57.4,0.0,28.5
2462,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,09/22/2017,5633,1,3,CS,3,CS,0.0,0.0,85.5,85.5,0.0,35.22,35.22,0.0,28.5
2463,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,09/25/2017,5664,2,5,CS,5,CS,0.0,0.0,142.5,142.5,0.0,54.97,54.97,0.0,28.5
2464,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,09/27/2017,5678,4,9,CS,9,CS,0.0,0.0,256.5,256.5,0.0,106.89,106.89,0.0,28.5
2465,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,09/29/2017,5703,2,9,CS,9,CS,0.0,0.0,256.5,256.5,0.0,54.29,54.29,0.0,28.5
2466,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,10/02/2017,5714,3,9,CS,9,CS,0.0,0.0,256.5,256.5,0.0,107.46,107.46,0.0,28.5
2467,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,10/04/2017,5733,3,3,CS,3,CS,0.0,0.0,85.5,85.5,0.0,23.28,23.28,0.0,28.5
2468,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,10/06/2017,5751,5,6,CS,6,CS,0.0,0.0,171.0,171.0,0.0,50.37,50.37,0.0,28.5
2469,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,10/11/2017,5776,2,7,CS,7,CS,0.0,0.0,199.5,199.5,0.0,141.98,141.98,0.0,28.5
2470,APPE32,Apple McIntosh ECO 80/88/100s,,,PFF,10/13/2017,5792,6,12,CS,12,CS,0.0,0.0,342.0,342.0,0.0,126.11,126.11,0.0,28.5
2471,APPE32,Apple McIntosh ECO 80/88/100s,,,LYM,10/13/2017,5801,2,8,CS,8,CS,0.0,0.0,228.0,228.0,0.0,18.0,18.0,0.0,28.5
2472,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,10/15/2017,5787,1,84,CS,84,CS,0.0,0.0,2394.0,2394.0,0.0,0.0,0.0,0.0,28.5
2473,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/16/2017,5806,6,7,CS,7,CS,0.0,0.0,199.5,199.5,0.0,61.91,61.91,0.0,28.5
2474,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,10/17/2017,5817,2,84,CS,84,CS,0.0,0.0,2394.0,2394.0,0.0,0.0,0.0,0.0,28.5
2475,APPE32,Apple McIntosh ECO 80/88/100s,,,CLA,10/18/2017,5823,3,3,CS,3,CS,0.0,0.0,85.5,85.5,0.0,39.0,39.0,0.0,28.5
2476,APPE32,Apple McIntosh ECO 80/88/100s,,,PFF,10/20/2017,5845,5,16,CS,16,CS,0.0,0.0,456.0,456.0,0.0,151.1,151.1,0.0,28.5
2477,APPE32,Apple McIntosh ECO 80/88/100s,,,PFF,10/23/2017,5866,16,5,CS,5,CS,0.0,0.0,142.5,142.5,0.0,57.72,57.72,0.0,28.5
2478,APPE32,Apple McIntosh ECO 80/88/100s,,,PFF,10/25/2017,5869,8,4,CS,4,CS,0.0,0.0,114.0,114.0,0.0,46.5,46.5,0.0,28.5
2479,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,10/26/2017,5875,3,126,CS,126,CS,0.0,0.0,3591.0,3591.0,0.0,0.0,0.0,0.0,28.5
2480,APPE32,Apple McIntosh ECO 80/88/100s,,,PFF,10/27/2017,5885,5,10,CS,10,CS,0.0,0.0,285.0,285.0,0.0,109.04,109.04,0.0,28.5
2481,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,11/02/2017,5908,4,42,CS,42,CS,0.0,0.0,1197.0,1197.0,0.0,0.0,0.0,0.0,28.5
2482,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,11/07/2017,5936,2,84,CS,84,CS,0.0,0.0,2394.0,2394.0,0.0,0.0,0.0,0.0,28.5
2483,APPE32,Apple McIntosh ECO 80/88/100s,,,BHO,11/22/2017,5984,2,224,CS,224,CS,0.0,0.0,6384.0,6384.0,0.0,0.0,0.0,0.0,28.5
2484,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/03/2017,6007,2,84,CS,70,CS,0.0,-16.67,1732.5,1732.5,0.0,0.0,0.0,0.0,24.75
2485,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/07/2017,6023,2,84,CS,70,CS,0.0,-16.67,1995.0,1995.0,0.0,0.0,0.0,0.0,28.5
2486,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/17/2017,6036,3,84,CS,84,CS,0.0,0.0,2394.0,2394.0,0.0,0.0,0.0,0.0,28.5
2487,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,12/21/2017,6049,2,42,CS,42,CS,0.0,0.0,1197.0,1197.0,0.0,0.0,0.0,0.0,28.5
2488,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/02/2018,6055,1,84,CS,84,CS,0.0,0.0,2394.0,2394.0,0.0,0.0,0.0,0.0,28.5
2489,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,01/09/2018,6061,1,126,CS,126,CS,0.0,0.0,3591.0,3591.0,0.0,0.0,0.0,0.0,28.5
2490,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,01/14/2018,6066,1,175,CS,175,CS,0.0,0.0,4987.5,4987.5,0.0,0.0,0.0,0.0,28.5
2491,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,01/18/2018,6070,1,252,CS,252,CS,0.0,0.0,7182.0,7182.0,0.0,0.0,0.0,0.0,28.5
2492,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/04/2018,6087,1,210,CS,210,CS,0.0,0.0,5985.0,5985.0,0.0,0.0,0.0,0.0,28.5
2493,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,02/08/2018,6093,1,126,CS,126,CS,0.0,0.0,3591.0,3591.0,0.0,0.0,0.0,0.0,28.5
2494,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/08/2018,6094,1,70,CS,70,CS,0.0,0.0,1995.0,1995.0,0.0,0.0,0.0,0.0,28.5
2495,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,02/11/2018,6096,1,210,CS,210,CS,0.0,0.0,5985.0,5985.0,0.0,0.0,0.0,0.0,28.5
2496,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/15/2018,6095,1,140,CS,140,CS,0.0,0.0,3990.0,3990.0,0.0,0.0,0.0,0.0,28.5
2497,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,02/22/2018,6113,1,168,CS,168,CS,0.0,0.0,4788.0,4788.0,0.0,0.0,0.0,0.0,28.5
2498,APPE32,Apple McIntosh ECO 80/88/100s,,,ROG,02/27/2018,6117,1,168,CS,168,CS,0.0,0.0,4788.0,4788.0,0.0,0.0,0.0,0.0,28.5
2499,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/04/2018,6126,1,210,CS,210,CS,0.0,0.0,5985.0,5985.0,0.0,0.0,0.0,0.0,28.5
2500,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/05/2018,6124,2,1,CS,1,CS,0.0,0.0,28.5,28.5,0.0,8.01,8.01,0.0,28.5
2501,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/11/2018,6131,1,210,CS,210,CS,0.0,0.0,5985.0,5985.0,0.0,0.0,0.0,0.0,28.5
2502,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,03/22/2018,6143,1,168,CS,168,CS,0.0,0.0,4788.0,4788.0,0.0,0.0,0.0,0.0,28.5
2503,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,04/01/2018,6151,1,140,CS,140,CS,0.0,0.0,3990.0,3990.0,0.0,0.0,0.0,0.0,28.5
2504,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,04/12/2018,6160,1,60,CS,60,CS,0.0,0.0,1710.0,1710.0,0.0,0.0,0.0,0.0,28.5
2505,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,04/22/2018,6165,1,140,CS,140,CS,0.0,0.0,3990.0,3990.0,0.0,0.0,0.0,0.0,28.5
2506,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,04/29/2018,6174,1,252,CS,252,CS,0.0,0.0,7434.0,7434.0,0.0,360.0,360.0,0.0,29.5
2507,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/06/2018,6179,1,252,CS,252,CS,0.0,0.0,7812.0,7812.0,0.0,0.0,0.0,0.0,31.0
2508,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/13/2018,6183,1,126,CS,126,CS,0.0,0.0,3906.0,3906.0,0.0,0.0,0.0,0.0,31.0
2509,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,05/13/2018,6184,1,126,CS,126,CS,0.0,0.0,3717.0,3717.0,0.0,180.0,180.0,0.0,29.5
2510,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/20/2018,6186,1,210,CS,210,CS,0.0,0.0,6510.0,6510.0,0.0,0.0,0.0,0.0,31.0
2511,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,05/20/2018,6187,1,42,CS,42,CS,0.0,0.0,1239.0,1239.0,0.0,60.0,60.0,0.0,29.5
2512,APPE32,Apple McIntosh ECO 80/88/100s,,,SUN,05/27/2018,6202,1,175,CS,175,CS,0.0,0.0,5425.0,5425.0,0.0,0.0,0.0,0.0,31.0
2513,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,05/27/2018,6203,1,42,CS,42,CS,0.0,0.0,1239.0,1239.0,0.0,60.0,60.0,0.0,29.5
2514,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,06/03/2018,6210,1,126,CS,126,CS,0.0,0.0,3717.0,3717.0,0.0,180.0,180.0,0.0,29.5
2515,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,06/10/2018,6212,1,210,CS,210,CS,0.0,0.0,6195.0,6195.0,0.0,300.0,300.0,0.0,29.5
2516,APPE32,Apple McIntosh ECO 80/88/100s,,,CHP,06/17/2018,6228,1,126,CS,126,CS,0.0,0.0,3717.0,3717.0,0.0,180.0,180.0,0.0,29.5
